Invoice_ID,Branch,Age _Group,Gender,City,Category,Invoice_Amount,Date,Payment_Method,Customer_Rating
5415,WALM060,55+,Non-Binary,"Boise, ID",Home and lifestyle,48,5/26/21,Credit card,3
5416,WALM002,25-34,Male,"Indianapolis, IN",Fashion accessories,192,8/8/21,Credit card,4
5417,WALM014,45-54,Male,"Charleston, WV",Home and lifestyle,128,7/16/20,Credit card,3
5418,WALM067,45-54,Female,"Houston, TX",Fashion accessories,75,11/9/21,Credit card,7
5419,WALM026,35-44,Non-Binary,"Des Moines, IA",Home and lifestyle,92,2/12/23,Credit card,4
5420,WALM057,18-24,Male,"Philadelphia, PA",Fashion accessories,150,2/14/19,Credit card,3
5421,WALM036,18-24,Prefer Not to Say,"Orlando, FL",Home and lifestyle,98,4/13/23,Credit card,7
5422,WALM008,55+,Male,"Orlando, FL",Fashion accessories,246,11/30/19,Credit card,3
5423,WALM062,35-44,Female,"Birmingham, AL",Home and lifestyle,189,11/26/22,Credit card,3
5424,WALM005,18-24,Non-Binary,"Newark, NJ",Fashion accessories,117,11/19/22,Credit card,3
5425,WALM016,35-44,Female,"Wichita, KS",Home and lifestyle,138,12/8/22,Credit card,3
5426,WALM012,55+,Male,"Nashville, TN",Fashion accessories,51,8/4/23,Credit card,7
5427,WALM048,35-44,Prefer Not to Say,"Omaha, NE",Home and lifestyle,58,8/7/20,Credit card,4
5428,WALM062,55+,Female,"Providence, RI",Fashion accessories,195,11/14/21,Credit card,5
5429,WALM090,25-34,Prefer Not to Say,"Milwaukee, WI",Home and lifestyle,60,8/13/21,Credit card,4
5430,WALM030,35-44,Prefer Not to Say,"Hartford, CT",Fashion accessories,98,10/22/23,Credit card,7
5431,WALM030,55+,Male,"Philadelphia, PA",Home and lifestyle,93,4/23/22,Credit card,6
5432,WALM012,55+,Prefer Not to Say,"Jackson, MS",Fashion accessories,21,5/14/21,Credit card,5
5433,WALM027,25-34,Non-Binary,"Oklahoma City, OK",Home and lifestyle,84,11/3/20,Credit card,7
5434,WALM097,18-24,Male,"Sioux Falls, SD",Fashion accessories,84,10/14/20,Credit card,7
5435,WALM090,55+,Prefer Not to Say,"Oklahoma City, OK",Home and lifestyle,84,7/10/20,Credit card,4
5436,WALM024,55+,Non-Binary,"Portland, OR",Fashion accessories,29,4/17/21,Credit card,3
5437,WALM008,45-54,Non-Binary,"Chicago, IL",Home and lifestyle,72,3/14/22,Credit card,7
5438,WALM044,25-34,Female,"Charleston, WV",Fashion accessories,57,7/7/22,Credit card,4
5439,WALM030,55+,Non-Binary,"Indianapolis, IN",Home and lifestyle,78,5/5/19,Credit card,3
5440,WALM022,55+,Prefer Not to Say,"Jackson, MS",Fashion accessories,141,10/10/22,Credit card,6
5441,WALM019,18-24,Prefer Not to Say,"Indianapolis, IN",Home and lifestyle,19,9/20/22,Credit card,5
5442,WALM040,35-44,Prefer Not to Say,"Portland, ME",Fashion accessories,120,12/11/22,Credit card,3
5443,WALM085,55+,Non-Binary,"Burlington, VT",Home and lifestyle,70,5/6/22,Credit card,4
5444,WALM057,45-54,Male,"Los Angeles, CA",Fashion accessories,162,3/5/23,Credit card,3
5445,WALM012,25-34,Non-Binary,"Portland, OR",Home and lifestyle,44,11/21/23,Credit card,6
5446,WALM062,25-34,Prefer Not to Say,"Charleston, SC",Fashion accessories,43,6/8/22,Credit card,3
5447,WALM066,18-24,Male,"Denver, CO",Home and lifestyle,40,9/15/21,Credit card,5
5448,WALM096,55+,Female,"Fargo, ND",Fashion accessories,126,8/5/23,Credit card,5
5449,WALM039,25-34,Prefer Not to Say,"Charleston, SC",Home and lifestyle,94,5/1/22,Credit card,4
5450,WALM097,45-54,Non-Binary,"Virginia Beach, VA",Fashion accessories,177,1/8/19,Credit card,6
5451,WALM001,55+,Non-Binary,"Seattle, WA",Home and lifestyle,240,1/5/20,Credit card,3
5452,WALM017,18-24,Prefer Not to Say,"Milwaukee, WI",Fashion accessories,177,12/25/22,Credit card,5
5453,WALM066,18-24,Non-Binary,"Indianapolis, IN",Home and lifestyle,219,5/23/20,Credit card,5
5454,WALM052,35-44,Female,"Manchester, NH",Fashion accessories,60,9/3/21,Credit card,4
5455,WALM070,35-44,Female,"Houston, TX",Home and lifestyle,66,1/1/22,Credit card,7
5456,WALM041,25-34,Male,"Salt Lake City, UT",Fashion accessories,93,5/9/22,Ewallet,4
5457,WALM068,35-44,Male,"Wichita, KS",Home and lifestyle,45,6/21/19,Credit card,7
5458,WALM068,55+,Female,"Wichita, KS",Fashion accessories,84,9/12/19,Credit card,3
5459,WALM047,35-44,Prefer Not to Say,"Indianapolis, IN",Home and lifestyle,174,11/29/22,Credit card,5
5460,WALM002,55+,Female,"Nashville, TN",Fashion accessories,112,5/20/23,Credit card,7
5461,WALM009,25-34,Male,"Milwaukee, WI",Home and lifestyle,252,2/22/22,Credit card,4
5462,WALM042,35-44,Male,"Providence, RI",Fashion accessories,84,12/30/20,Credit card,7
5463,WALM081,55+,Prefer Not to Say,"Omaha, NE",Home and lifestyle,72,12/26/19,Credit card,4
5464,WALM043,55+,Non-Binary,"Wilmington, DE",Fashion accessories,54,10/23/23,Credit card,4
5465,WALM094,55+,Prefer Not to Say,"Portland, OR",Home and lifestyle,30,1/20/23,Credit card,4
5466,WALM031,18-24,Non-Binary,"Des Moines, IA",Fashion accessories,36,7/14/23,Credit card,6
5467,WALM097,18-24,Non-Binary,"Baltimore, MD",Home and lifestyle,108,1/30/23,Credit card,5
5468,WALM077,25-34,Prefer Not to Say,"Newark, NJ",Fashion accessories,63,11/17/23,Credit card,6
5469,WALM078,45-54,Male,"Honolulu, HI",Home and lifestyle,66,11/12/20,Credit card,5
5470,WALM001,45-54,Non-Binary,"Milwaukee, WI",Fashion accessories,70,1/29/23,Credit card,7
5471,WALM036,45-54,Male,"Milwaukee, WI",Home and lifestyle,122,5/14/20,Credit card,6
5472,WALM008,18-24,Female,"Las Vegas, NV",Fashion accessories,166,6/29/19,Credit card,6
5473,WALM037,55+,Prefer Not to Say,"Birmingham, AL",Home and lifestyle,204,1/19/19,Credit card,3
5474,WALM059,18-24,Non-Binary,"Wichita, KS",Fashion accessories,55,8/13/23,Credit card,7
5475,WALM040,25-34,Prefer Not to Say,"Little Rock, AR",Home and lifestyle,38,6/19/20,Credit card,3
5476,WALM039,35-44,Non-Binary,"Salt Lake City, UT",Fashion accessories,60,3/12/22,Credit card,6
5477,WALM051,55+,Male,"Philadelphia, PA",Home and lifestyle,43,10/17/23,Credit card,3
5478,WALM076,55+,Non-Binary,"Charleston, WV",Fashion accessories,164,5/14/19,Credit card,6
5479,WALM043,55+,Female,"Baltimore, MD",Home and lifestyle,43,2/16/19,Credit card,5
5480,WALM041,25-34,Male,"Baltimore, MD",Fashion accessories,106,11/7/20,Ewallet,4
5481,WALM023,18-24,Male,"Jackson, MS",Home and lifestyle,84,2/2/19,Credit card,6
5482,WALM067,55+,Prefer Not to Say,"New Orleans, LA",Fashion accessories,81,3/19/19,Credit card,3
5483,WALM027,35-44,Non-Binary,"Houston, TX",Home and lifestyle,58,12/11/20,Credit card,6
5484,WALM016,25-34,Female,"Las Vegas, NV",Fashion accessories,58,11/6/22,Credit card,6
5485,WALM068,55+,Non-Binary,"Houston, TX",Home and lifestyle,52,7/22/22,Credit card,7
5486,WALM076,45-54,Non-Binary,"Providence, RI",Fashion accessories,112,3/4/21,Credit card,4
5487,WALM033,18-24,Non-Binary,"Sioux Falls, SD",Home and lifestyle,177,4/4/19,Credit card,4
5488,WALM051,45-54,Non-Binary,"Wilmington, DE",Fashion accessories,66,7/15/23,Credit card,3
5489,WALM008,18-24,Male,"Albuquerque, NM",Home and lifestyle,90,5/6/21,Credit card,3
5490,WALM040,18-24,Prefer Not to Say,"Cheyenne, WY",Fashion accessories,23,10/19/19,Credit card,5
5491,WALM097,45-54,Prefer Not to Say,"Billings, MT",Home and lifestyle,83,7/14/23,Credit card,7
5492,WALM017,25-34,Prefer Not to Say,"Burlington, VT",Fashion accessories,180,2/1/22,Credit card,7
5493,WALM030,25-34,Non-Binary,"Detroit, MI",Home and lifestyle,148,12/7/21,Credit card,7
5494,WALM048,18-24,Prefer Not to Say,"Hartford, CT",Fashion accessories,60,4/11/19,Credit card,7
5495,WALM072,25-34,Female,"New Orleans, LA",Home and lifestyle,76,4/6/19,Credit card,3
5496,WALM071,55+,Male,"Anchorage, AK",Fashion accessories,82,5/25/19,Credit card,4
5497,WALM067,25-34,Female,"Fargo, ND",Home and lifestyle,132,4/7/23,Credit card,4
5498,WALM047,45-54,Male,"Chicago, IL",Fashion accessories,170,9/17/19,Credit card,7
5499,WALM058,35-44,Prefer Not to Say,"Minneapolis, MN",Home and lifestyle,92,5/13/23,Credit card,7
5500,WALM088,18-24,Male,"Seattle, WA",Fashion accessories,41,11/3/20,Credit card,7
5501,WALM066,35-44,Female,"Anchorage, AK",Home and lifestyle,73,3/2/21,Credit card,3
5502,WALM051,45-54,Prefer Not to Say,"Cheyenne, WY",Fashion accessories,177,7/11/22,Credit card,6
5503,WALM091,55+,Prefer Not to Say,"Nashville, TN",Home and lifestyle,90,9/5/20,Credit card,4
5504,WALM048,18-24,Female,"Orlando, FL",Fashion accessories,37,7/28/20,Credit card,4
5505,WALM041,18-24,Male,"Wichita, KS",Home and lifestyle,46,4/17/20,Ewallet,5
5506,WALM036,55+,Prefer Not to Say,"Oklahoma City, OK",Fashion accessories,53,12/17/21,Credit card,4
5507,WALM048,25-34,Prefer Not to Say,"Nashville, TN",Home and lifestyle,81,7/27/22,Credit card,5
5508,WALM034,25-34,Male,"Providence, RI",Fashion accessories,118,4/23/21,Credit card,5
5509,WALM061,35-44,Prefer Not to Say,"Los Angeles, CA",Home and lifestyle,34,2/5/20,Credit card,6
5510,WALM026,25-34,Non-Binary,"Orlando, FL",Fashion accessories,55,4/25/20,Credit card,6
5511,WALM014,18-24,Non-Binary,"Los Angeles, CA",Home and lifestyle,29,7/27/21,Credit card,6
5512,WALM088,55+,Male,"Virginia Beach, VA",Fashion accessories,60,2/14/21,Credit card,3
5513,WALM014,18-24,Male,"Charleston, WV",Home and lifestyle,30,3/22/23,Credit card,6
5514,WALM036,35-44,Male,"Columbus, OH",Fashion accessories,192,6/1/23,Credit card,7
5515,WALM083,45-54,Non-Binary,"Newark, NJ",Home and lifestyle,112,9/14/19,Credit card,7
5516,WALM040,55+,Non-Binary,"Boise, ID",Fashion accessories,90,6/22/20,Credit card,6
5517,WALM040,45-54,Prefer Not to Say,"Sioux Falls, SD",Home and lifestyle,156,12/9/19,Credit card,5
5518,WALM071,45-54,Prefer Not to Say,"Wichita, KS",Fashion accessories,124,5/6/21,Credit card,4
5519,WALM095,35-44,Female,"Philadelphia, PA",Home and lifestyle,90,10/1/23,Credit card,4
5520,WALM098,18-24,Prefer Not to Say,"Phoenix, AZ",Fashion accessories,30,7/21/21,Credit card,3
5521,WALM021,45-54,Non-Binary,"Providence, RI",Home and lifestyle,117,1/2/22,Credit card,4
5522,WALM067,25-34,Male,"Atlanta, GA",Fashion accessories,213,4/23/22,Credit card,7
5523,WALM048,25-34,Female,"Minneapolis, MN",Home and lifestyle,138,4/5/22,Credit card,7
5524,WALM098,18-24,Male,"Newark, NJ",Fashion accessories,150,5/21/19,Credit card,3
5525,WALM097,18-24,Non-Binary,"Charleston, SC",Home and lifestyle,246,2/21/19,Credit card,7
5526,WALM018,55+,Prefer Not to Say,"Milwaukee, WI",Fashion accessories,84,3/31/20,Credit card,5
5527,WALM048,35-44,Male,"Oklahoma City, OK",Home and lifestyle,76,9/9/20,Credit card,7
5528,WALM010,25-34,Prefer Not to Say,"Hartford, CT",Fashion accessories,252,4/5/23,Credit card,4
5529,WALM053,45-54,Prefer Not to Say,"Detroit, MI",Home and lifestyle,201,1/25/23,Credit card,3
5530,WALM004,35-44,Prefer Not to Say,"Manchester, NH",Fashion accessories,66,3/11/20,Credit card,7
5531,WALM045,45-54,Male,"Milwaukee, WI",Home and lifestyle,20,6/1/19,Credit card,7
5532,WALM067,55+,Prefer Not to Say,"Honolulu, HI",Fashion accessories,159,3/11/23,Credit card,5
5533,WALM061,55+,Male,"Los Angeles, CA",Home and lifestyle,132,1/15/21,Credit card,3
5534,WALM052,55+,Prefer Not to Say,"Houston, TX",Fashion accessories,126,7/2/23,Credit card,3
5535,WALM042,55+,Non-Binary,"Baltimore, MD",Home and lifestyle,84,1/27/22,Credit card,5
5536,WALM079,55+,Prefer Not to Say,"Baltimore, MD",Fashion accessories,216,8/3/22,Credit card,5
5537,WALM015,25-34,Female,"Charlotte, NC",Home and lifestyle,44,3/28/20,Credit card,3
5538,WALM060,18-24,Male,"Indianapolis, IN",Fashion accessories,75,10/4/23,Credit card,5
5539,WALM076,25-34,Female,"Baltimore, MD",Home and lifestyle,228,10/14/20,Credit card,6
5540,WALM072,55+,Non-Binary,"Los Angeles, CA",Fashion accessories,30,7/22/22,Credit card,4
5541,WALM008,18-24,Female,"Charleston, WV",Home and lifestyle,255,2/6/21,Credit card,3
5542,WALM015,55+,Prefer Not to Say,"Manchester, NH",Fashion accessories,98,3/12/19,Credit card,7
5543,WALM036,25-34,Female,"Seattle, WA",Home and lifestyle,108,3/5/22,Credit card,5
5544,WALM072,55+,Prefer Not to Say,"Portland, ME",Fashion accessories,144,2/22/23,Credit card,6
5545,WALM063,35-44,Non-Binary,"Phoenix, AZ",Home and lifestyle,48,11/10/22,Credit card,5
5546,WALM006,55+,Non-Binary,"Jackson, MS",Fashion accessories,170,3/1/22,Credit card,6
5547,WALM045,35-44,Female,"Honolulu, HI",Home and lifestyle,136,10/13/20,Credit card,3
5548,WALM062,35-44,Male,"Sioux Falls, SD",Fashion accessories,29,2/16/23,Credit card,6
5549,WALM049,35-44,Non-Binary,"New York City, NY",Home and lifestyle,216,11/4/21,Credit card,4
5550,WALM039,45-54,Male,"Jackson, MS",Fashion accessories,44,7/10/19,Credit card,5
5551,WALM080,35-44,Male,"Milwaukee, WI",Home and lifestyle,47,11/25/23,Credit card,5
5552,WALM011,45-54,Female,"Salt Lake City, UT",Fashion accessories,168,4/20/20,Credit card,3
5553,WALM090,35-44,Male,"Oklahoma City, OK",Home and lifestyle,60,4/10/23,Credit card,7
5554,WALM047,18-24,Male,"Omaha, NE",Fashion accessories,201,2/8/22,Credit card,4
5555,WALM067,35-44,Male,"Oklahoma City, OK",Home and lifestyle,63,7/20/19,Credit card,5
5556,WALM015,55+,Prefer Not to Say,"Providence, RI",Fashion accessories,35,5/17/19,Credit card,3
5557,WALM051,18-24,Female,"Birmingham, AL",Home and lifestyle,228,6/22/19,Credit card,6
5558,WALM094,55+,Prefer Not to Say,"Honolulu, HI",Fashion accessories,45,12/11/19,Credit card,3
5559,WALM018,25-34,Prefer Not to Say,"Des Moines, IA",Home and lifestyle,68,8/29/20,Credit card,3
5560,WALM014,55+,Non-Binary,"New York City, NY",Fashion accessories,34,12/9/20,Credit card,3
5561,WALM014,55+,Male,"Jackson, MS",Home and lifestyle,73,1/21/19,Credit card,5
5562,WALM021,45-54,Female,"Omaha, NE",Fashion accessories,39,9/20/20,Credit card,3
5563,WALM037,25-34,Male,"Charleston, SC",Home and lifestyle,129,12/1/23,Credit card,3
5564,WALM090,55+,Prefer Not to Say,"Anchorage, AK",Fashion accessories,94,11/14/23,Credit card,5
5565,WALM049,45-54,Female,"Boston, MA",Home and lifestyle,51,7/15/21,Credit card,7
5566,WALM002,35-44,Prefer Not to Say,"Hartford, CT",Fashion accessories,26,12/22/20,Credit card,4
5567,WALM027,35-44,Prefer Not to Say,"Wichita, KS",Home and lifestyle,16,5/31/20,Credit card,5
5568,WALM096,55+,Prefer Not to Say,"Honolulu, HI",Fashion accessories,45,9/13/20,Credit card,3
5569,WALM095,25-34,Non-Binary,"Phoenix, AZ",Home and lifestyle,58,8/11/21,Credit card,6
5570,WALM063,18-24,Male,"Fargo, ND",Fashion accessories,80,4/1/20,Credit card,5
5571,WALM009,45-54,Female,"Atlanta, GA",Home and lifestyle,180,9/12/21,Credit card,7
5572,WALM011,18-24,Female,"Des Moines, IA",Fashion accessories,82,3/23/20,Credit card,6
5573,WALM090,25-34,Non-Binary,"Philadelphia, PA",Home and lifestyle,195,1/31/21,Credit card,7
5574,WALM001,35-44,Male,"Honolulu, HI",Fashion accessories,16,4/29/22,Credit card,6
5575,WALM066,35-44,Female,"Charleston, WV",Home and lifestyle,93,1/16/23,Credit card,6
5576,WALM036,45-54,Prefer Not to Say,"Portland, OR",Fashion accessories,234,10/24/22,Credit card,3
5577,WALM079,45-54,Non-Binary,"Orlando, FL",Home and lifestyle,45,2/19/22,Credit card,4
5578,WALM016,18-24,Prefer Not to Say,"Milwaukee, WI",Fashion accessories,189,12/28/22,Credit card,5
5579,WALM041,45-54,Prefer Not to Say,"Sioux Falls, SD",Home and lifestyle,58,4/19/22,Ewallet,3
5580,WALM085,45-54,Non-Binary,"Denver, CO",Fashion accessories,96,6/15/19,Credit card,6
5581,WALM008,55+,Prefer Not to Say,"Philadelphia, PA",Home and lifestyle,37,7/2/21,Credit card,3
5582,WALM020,45-54,Non-Binary,"Wichita, KS",Fashion accessories,150,4/9/19,Credit card,5
5583,WALM022,25-34,Non-Binary,"Charleston, SC",Home and lifestyle,146,4/12/19,Credit card,3
5584,WALM019,25-34,Male,"Oklahoma City, OK",Fashion accessories,123,3/3/20,Credit card,6
5585,WALM014,45-54,Non-Binary,"Birmingham, AL",Home and lifestyle,41,5/19/20,Credit card,3
5586,WALM090,45-54,Non-Binary,"Detroit, MI",Fashion accessories,104,3/7/22,Credit card,5
5587,WALM068,45-54,Non-Binary,"Wichita, KS",Home and lifestyle,136,5/21/20,Credit card,3
5588,WALM072,45-54,Non-Binary,"Louisville, KY",Fashion accessories,46,7/7/23,Credit card,4
5589,WALM070,55+,Male,"Detroit, MI",Home and lifestyle,237,4/5/22,Credit card,7
5590,WALM037,55+,Female,"Manchester, NH",Fashion accessories,19,6/26/19,Credit card,4
5591,WALM091,25-34,Non-Binary,"Baltimore, MD",Home and lifestyle,124,9/25/21,Credit card,7
5592,WALM014,45-54,Non-Binary,"Detroit, MI",Fashion accessories,168,1/5/21,Credit card,3
5593,WALM044,25-34,Female,"Manchester, NH",Home and lifestyle,22,12/12/19,Credit card,4
5594,WALM093,35-44,Female,"Milwaukee, WI",Fashion accessories,123,10/18/19,Credit card,4
5595,WALM067,35-44,Male,"Seattle, WA",Home and lifestyle,171,12/5/20,Credit card,7
5596,WALM007,35-44,Male,"Chicago, IL",Fashion accessories,48,10/30/22,Credit card,5
5597,WALM060,25-34,Female,"Los Angeles, CA",Home and lifestyle,117,10/25/21,Credit card,3
5598,WALM081,18-24,Female,"Columbus, OH",Fashion accessories,60,10/13/22,Credit card,3
5599,WALM091,45-54,Prefer Not to Say,"Portland, ME",Home and lifestyle,43,9/26/22,Credit card,3
5600,WALM060,18-24,Female,"Charlotte, NC",Fashion accessories,152,1/15/21,Credit card,3
5601,WALM060,55+,Non-Binary,"Baltimore, MD",Home and lifestyle,243,6/2/20,Credit card,6
5602,WALM066,55+,Female,"Providence, RI",Fashion accessories,62,7/2/23,Credit card,5
5603,WALM022,35-44,Female,"Houston, TX",Home and lifestyle,51,8/30/19,Credit card,3
5604,WALM062,25-34,Male,"Charleston, WV",Fashion accessories,34,10/3/19,Credit card,5
5605,WALM033,55+,Prefer Not to Say,"Los Angeles, CA",Home and lifestyle,117,1/22/21,Credit card,3
5606,WALM012,25-34,Female,"Little Rock, AR",Fashion accessories,192,10/17/22,Credit card,7
5607,WALM093,25-34,Female,"New York City, NY",Home and lifestyle,82,6/27/21,Credit card,3
5608,WALM015,35-44,Female,"New Orleans, LA",Fashion accessories,23,1/12/19,Credit card,5
5609,WALM062,25-34,Male,"Wilmington, DE",Home and lifestyle,150,7/15/22,Credit card,6
5610,WALM088,45-54,Male,"Wilmington, DE",Fashion accessories,90,7/15/22,Credit card,7
5611,WALM096,18-24,Male,"Houston, TX",Home and lifestyle,84,1/1/21,Credit card,6
5612,WALM022,25-34,Female,"Indianapolis, IN",Fashion accessories,231,9/16/21,Credit card,6
5613,WALM097,18-24,Female,"Charleston, WV",Home and lifestyle,28,5/1/21,Credit card,5
5614,WALM030,35-44,Male,"Indianapolis, IN",Fashion accessories,58,8/14/21,Credit card,5
5615,WALM017,35-44,Non-Binary,"St. Louis, MO",Home and lifestyle,126,3/4/19,Credit card,3
5616,WALM015,55+,Prefer Not to Say,"Albuquerque, NM",Fashion accessories,62,1/24/21,Credit card,5
5617,WALM058,25-34,Prefer Not to Say,"Honolulu, HI",Home and lifestyle,32,6/8/22,Credit card,5
5618,WALM060,55+,Prefer Not to Say,"Wilmington, DE",Fashion accessories,82,10/16/19,Credit card,6
5619,WALM083,35-44,Non-Binary,"Chicago, IL",Home and lifestyle,82,10/14/20,Credit card,3
5620,WALM024,45-54,Non-Binary,"Little Rock, AR",Fashion accessories,27,11/18/19,Credit card,7
5621,WALM024,35-44,Non-Binary,"New Orleans, LA",Home and lifestyle,246,9/27/23,Credit card,4
5622,WALM077,55+,Non-Binary,"Houston, TX",Fashion accessories,93,10/1/23,Credit card,3
5623,WALM004,45-54,Female,"Portland, ME",Home and lifestyle,20,7/6/23,Credit card,7
5624,WALM010,25-34,Prefer Not to Say,"Wichita, KS",Fashion accessories,120,11/26/20,Credit card,7
5625,WALM019,55+,Non-Binary,"Burlington, VT",Home and lifestyle,39,6/9/20,Credit card,7
5626,WALM091,55+,Prefer Not to Say,"Providence, RI",Fashion accessories,177,3/15/21,Credit card,6
5627,WALM031,35-44,Male,"Des Moines, IA",Home and lifestyle,49,4/14/21,Credit card,6
5628,WALM060,18-24,Non-Binary,"Burlington, VT",Fashion accessories,49,9/21/23,Credit card,7
5629,WALM021,25-34,Female,"Jackson, MS",Home and lifestyle,120,9/1/23,Credit card,5
5630,WALM072,55+,Female,"Billings, MT",Fashion accessories,41,1/11/21,Credit card,5
5631,WALM100,45-54,Non-Binary,"Portland, ME",Home and lifestyle,124,1/17/19,Credit card,3
5632,WALM015,25-34,Prefer Not to Say,"Portland, OR",Fashion accessories,63,11/25/23,Credit card,4
5633,WALM094,18-24,Female,"Charleston, SC",Home and lifestyle,152,11/5/23,Credit card,5
5634,WALM062,18-24,Female,"Hartford, CT",Fashion accessories,164,9/15/19,Credit card,3
5635,WALM066,55+,Male,"Columbus, OH",Home and lifestyle,60,5/13/23,Credit card,7
5636,WALM080,45-54,Prefer Not to Say,"Portland, ME",Fashion accessories,168,7/26/22,Credit card,3
